station_name,station_id,lat,lng,_merge
Nelson Ave & 167 St,8183.08,40.83670566862804,-73.92608866095543,left_only
Fulton Ave & E 172 St,8186.01,40.839229,-73.899047,left_only
E 171 St & Webster Ave,8190.03,40.838379,-73.905838,left_only
Broadway & W 165 St,8191.01,40.839137,-73.941409,both
Grand Concourse & E 171 St,8194.06,40.839549,-73.913004,left_only
E 170 St & Sheridan Ave,8194.07,40.838315,-73.912604,left_only
Southern Blvd & E 175 St,8196.02,40.839335,-73.886445,left_only
Shakespeare Ave & W 169 St,8198.05,40.839312,-73.922423,left_only
3 Ave & E 172 St,8205.05,40.839586,-73.900277,left_only
Amsterdam Ave & W 167 St,8206.17,40.839443,-73.937044,both
Morris Ave & E 171 St,8209.01,40.83899,-73.9109,left_only
W 163 St & Riverside Dr,8210.01,40.839278,-73.945446,both
Plaza Dr & W 170 St,8213.01,40.840484,-73.917946,both
Waterloo Pl & Crotona Park East,8216.02,40.839194,-73.888587,left_only
Ogden Ave & Merriam Ave,8218.04,40.839142,-73.925961,left_only
Clay Ave & Claremont Pkwy,8225.05,40.83999,-73.90549,both
W 165 St & Fort Washington Ave,8226.05,40.84004,-73.942939,both
Broadway & W 168 St,8226.06,40.84089603193041,-73.93972098827362,both
W 168th S & Fort Washington Ave,8226.07,40.84210236102173,-73.9422395825386,both
Sheridan Ave & E 172 St,8229.04,40.840494,-73.911479,left_only
Inwood Ave & W 170 St,8233.01,40.840536,-73.919228,both
Crotona Park North & Prospect Ave,8236.01,40.841092,-73.892317,left_only
3 Ave & E 174 St,8241.07,40.84224,-73.8985,left_only
Amsterdam Ave & W 172 St,8242.04,40.842173,-73.935111,left_only
Mount Eden Pkwy & Eastburn Ave,8245.03,40.842675,-73.908544,left_only
Walton Ave & E 171 St,8249.10,40.840683,-73.915073,left_only
W 170 St & University Ave,8254.01,40.84207,-73.926075,left_only
W 171 St & St. Nicholas Ave,8262.07,40.842941,-73.938631,both
Grand Concourse & East Mount Eden Ave,8265.09,40.84301,-73.91172,left_only
Goble Pl & Macombs Rd,8269.01,40.844075,-73.917256,left_only
Washington Ave & E 174 St,8277.03,40.843079,-73.900216,both
Amsterdam Ave & W 175 St,8278.05,40.844044,-73.933651,left_only
Clay Ave & E 173 St,8281.06,40.843264,-73.904867,left_only
E 174 St & Walton Ave,8285.09,40.844811,-73.912042,both
Featherbed Ln & Jerome Ave,8285.11,40.845505,-73.914311,left_only
Nelson Ave & W 172 St,8290.01,40.843965,-73.920999,left_only
Wadsworth Ave & W 175 St,8299.03,40.846052,-73.937648,left_only
Grand Concourse & E 175 St,8303.06,40.84627592921954,-73.90931278467178,left_only
Macombs Rd & Featherbed Ln,8307.05,40.84552,-73.91722,left_only
Audobon Ave & W 179 St,8316.02,40.847305,-73.933291,left_only
Anthony Ave & E 175 St,8319.01,40.846465,-73.903869,both
Fort Washington Ave & W 173 St,8320.01,40.84522,-73.940493,left_only
Townsend Ave & E 175 St,8323.05,40.84741,-73.911359,left_only
Featherbed Ln & Nelson Ave,8327.15,40.846011,-73.919637,left_only
Wadsworth Ave & W 179 St,8336.02,40.848467,-73.936064,left_only
Weeks Ave & E 175 St,8340.05,40.846879,-73.907342,left_only
Macombs Rd & W 175 St,8344.04,40.848177,-73.916082,left_only
University Ave & Macombs Rd,8344.09,40.8496401,-73.9161206,both
Popham Ave & W 174 St,8348.02,40.847746,-73.922079,left_only
Amsterdam Ave & W 180 St,8353.02,40.847396,-73.931205,left_only
Amsterdam Ave & W 183 St,8353.09,40.84925,-73.93022,both
E Tremont Ave & E 176 St,8356.02,40.847798,-73.901883,both
Anthony Ave & E Tremont Ave,8356.04,40.848793,-73.903178,left_only
W 180 St & Ft Washington Ave,8358.03,40.849972,-73.938423,both
Cabrini Blvd & W 177 St,8358.10,40.848282,-73.941343,left_only
Walton Ave & E 176 St,8362.02,40.84833,-73.90971,left_only
Jerome Ave & W 177 St,8362.09,40.850121,-73.910765,left_only
W 176 St & Montgomery Ave,8366.06,40.849629,-73.919205,left_only
University Ave & Brandt Pl,8366.07,40.848354,-73.918389,left_only
Creston Ave & E 178 St,8379.07,40.850885,-73.906469,left_only
W 181 St & Riverside Dr,8381.04,40.85168,-73.94186,left_only
W Tremont Ave & Grand Ave,8384.03,40.850036,-73.912785,left_only
Amsterdam Ave & W 186 St,8394.15,40.851113,-73.928808,both
E Burnside Ave & Ryer Ave,8397.02,40.850535,-73.901318,left_only
Fort Washington Ave & W 183 St,8399.06,40.852252,-73.937854,both
E Tremont Ave & Jerome Ave,8403.02,40.851747,-73.908964,both
W Tremont Ave & Montgomery Ave,8407.03,40.851788,-73.916418,left_only
Broadway & W 185 St,8416.07,40.852538,-73.93441,left_only
W 186 St & St. Nicholas Ave,8416.10,40.852253,-73.931308,left_only
W Burnside Ave & University Ave,8425.01,40.853686,-73.912498,left_only
W Tremont Ave & Matthewson Rd,8428.04,40.853827,-73.920765,left_only
Sedgwick Ave & W Tremont Ave,8428.05,40.85304455868985,-73.91830623149872,left_only
Amsterdam Ave & W 189 St,8432.11,40.85318758861975,-73.92715752124786,both
Valentine Ave & E 181 St,8435.04,40.854123869116,-73.89932222664356,both
Morris Ave & E Burnside Ave,8441.01,40.85322,-73.90546,left_only
Davidson Ave & W Burnside Ave,8441.05,40.853646,-73.908731,left_only
W 190 St & St. Nicholas Ave,8453.14,40.854788,-73.929513,left_only
Creston Ave & E 181 St,8456.02,40.8549,-73.90281,left_only
Pinehurst Ave & W 187 St,8458.03,40.855331,-73.937878,left_only
University Ave & W Burnside Ave,8462.09,40.85501,-73.910751,left_only
Sedgwick Ave & W Burnside Ave,8465.01,40.854947,-73.916661,left_only
Audubon Ave & W 192 St,8469.05,40.85589030603889,-73.92708241939545,both
Valentine Ave & E 183 St,8472.06,40.856987,-73.898237,left_only
Webster Ave & Ford St,8472.08,40.85556,-73.89615,both
W 190 St & Broadway,8474.02,40.85648733523576,-73.93296986818314,left_only
Jerome Ave & E 181 St,8478.11,40.855653,-73.905528,both
Andrews Ave S & W 179 St,8483.02,40.855156,-73.91278,left_only
Audubon Ave & Fort George Ave,8491.07,40.85715781391904,-73.92717361450195,left_only
E 182 St & Morris Ave,8494.01,40.85670801831255,-73.90265285968779,left_only
Ryer Ave & E 182 St,8494.06,40.8558,-73.89956,left_only
Ft. Washington Ave & W 190 St,8496.01,40.856906,-73.935662,left_only
Grand Ave & W 181 St,8500.01,40.856302,-73.907302,left_only
Dyckman St & 10 Ave,8507.02,40.85890447538412,-73.9230939745903,left_only
Tiebout Ave & E 184 St,8510.02,40.858498,-73.89637,both
Broadway & W 192 St,8511.08,40.857994,-73.932173,left_only
Walton Ave & E 183 St,8514.05,40.858472,-73.90266,left_only
Andrew Ave N & Hall of Fame Tce,8520.01,40.85834,-73.91008,left_only
Nagle Ave & Ellwood St,8528.05,40.86012,-73.928489,left_only
Margaret Corbin Plz & Ft Washington Ave,8532.03,40.859166,-73.933872,left_only
Buchanan Pl & Grand Ave,8535.01,40.85834,-73.90626,left_only
Aqueduct Ave & North St,8535.09,40.8604787,-73.9057169936,left_only
Sedgwick Ave & Hall of Fame Tce,8539.02,40.859532,-73.913303,both
10 Ave & W 202 St,8543.01,40.861281970750994,-73.921417593956,left_only
Tiebout Ave & E Fordham Road,8546.06,40.861915,-73.894831,left_only
Broadway & Ellwood St,8547.04,40.862058,-73.929719,left_only
Jerome Ave & W 184 St,8550.01,40.860814,-73.902541,left_only
Morris Ave & E 184 St,8550.04,40.86008,-73.90079,both
Loring Pl North & W 183 St,8555.05,40.8604244,-73.9093359997,left_only
9 Ave & W 204 St,8559.04,40.86169883507865,-73.91855701804161,both
Nagle Ave & Thayer St,8563.06,40.861382,-73.925591,both
E 188 St & Creston Ave,8566.05,40.861669,-73.898589,left_only
Grand Ave & W Fordham Rd,8571.02,40.86288,-73.90316,left_only
Cedar Ave & W Fordham Rd,8575.02,40.86156,-73.91219,left_only
W 204 St & Nagle Ave,8579.03,40.863211,-73.920827,left_only
Academy St & Nagle Ave,8579.05,40.862562,-73.922661,both
10 Ave & W 204 St,8579.09,40.862638,-73.92006,both
Bainbridge Ave & E 193 St,8582.02,40.86389,-73.89246,left_only
E Fordham Rd & Webster Ave,8582.09,40.861748,-73.89105,both
Sherman Ave & Thayer St,8583.02,40.863124,-73.926994,left_only
Jerome Ave & W Fordham Rd,8586.09,40.86294,-73.90108,both
W Fordham Rd & Loring Pl N,8590.01,40.86295,-73.90741,left_only
Decatur Ave & E 197 St,8597.01,40.86557,-73.88807,both
Grand Concourse & E 192 St,8601.04,40.86448,-73.89522,left_only
Aqueduct Ave & W 190 St,8605.06,40.8649213,-73.9024238,both
10 Ave & W 207 St,8613.09,40.864632,-73.918598,left_only
Bainbridge Ave & E 196 St,8615.01,40.86648,-73.89042,left_only
Riverside Dr & Broadway,8616.06,40.865364,-73.92791,both
Jerome Ave & W 193 St,8619.02,40.86659,-73.89794,left_only
Webb Ave & W 190 St,8624.01,40.8660052,-73.904254892,left_only
Decatur Ave & Oliver Pl,8631.03,40.867,-73.8857764,left_only
W 204 St & Vermilyea Ave,8632.07,40.866141,-73.922648,both
Grand Concourse & E 196 St,8635.08,40.86767,-73.89286,left_only
Dyckman St & Henshaw St,8636.04,40.867357,-73.92936,left_only
W 192 St & University Ave,8639.01,40.866899,-73.901942,left_only
Bailey Ave & Sedgwick Ave,8643.01,40.86571,-73.90857,left_only
Botanical Sq & Webster Ave,8646.02,40.86814,-73.88145,left_only
W 211 St & 10 Ave,8647.10,40.86709406268147,-73.9172950387001,both
Bainbridge Ave & E 198 St,8649.03,40.8684871,-73.8884559781,left_only
Seaman Ave & Beak St,8650.11,40.867505,-73.926363,left_only
Jerome Ave & W 195 St,8653.09,40.86874,-73.89657,left_only
Dyckman St & Staff St,8655.02,40.868846,-73.931537,left_only
Decatur Ave & Bedford Park Blvd,8664.06,40.86813,-73.88412,left_only
Seaman Ave & Isham St,8665.02,40.869898661940454,-73.92076313495636,both
Isham St & Broadway,8665.09,40.86788,-73.919685,both
Grand Concourse & E 197 St,8667.01,40.86945,-73.89148,left_only
Bailey Ave & W 193 St,8676.01,40.87069,-73.90678,left_only
10 Ave & W 215 St,8679.03,40.86932465640094,-73.91519755125046,both
Bainbridge Ave & Bedford Park Blvd,8682.06,40.87002,-73.88565,left_only
9 Ave & W 219 St,8696.05,40.871094,-73.911503,both
Marion Ave & Mosholu Pkwy,8699.01,40.8704956,-73.8818756582,both
Grand Concourse & E 199 St,8703.05,40.87142,-73.88839,both
Goulden Ave & W 197 St,8707.01,40.87156,-73.89714,both
W 225 St & Exterior St,8711.02,40.873265,-73.906646,left_only
Broadway & W 220 St,8715.01,40.872412,-73.912807,both
W 218 St & Broadway,8715.06,40.87139,-73.914318,both
E 201 St & Briggs Ave,8717.07,40.87207,-73.88459,both
Jerome Ave & E 198 St,8720.02,40.87144520687118,-73.89289632439613,left_only
W 218 St & Indian Rd,8732.04,40.873054589370895,-73.91837194561958,left_only
Jerome Ave & Bedford Park Blvd E,8734.02,40.87307,-73.88971,left_only
Grand Concourse & E 203 St,8734.04,40.87382,-73.88661,left_only
Goulden Ave & Bedford Park Blvd W,8738.01,40.87387,-73.89533,both
E Mosholu Pkwy & E 204 St,8748.02,40.8740704,-73.8833650931,left_only
Bedford Park Blvd & Paul Ave,8752.01,40.87444,-73.89186,both
Grand Concourse & E 205 St,8766.03,40.875531,-73.8863864831,left_only
E Mosholu Pkwy & Van Cortlandt Ave E,8778.01,40.87656,-73.88366,left_only
Paul Ave & W 205 St,8782.01,40.87704,-73.88943,left_only
Jerome Ave & E Mosholu Parkway S,8795.01,40.87935,-73.88534,left_only
Grand Concourse & E Mosholu Pkwy S,8795.03,40.877964,-73.8847550291,left_only
Goulden Ave & W 205 St,8799.01,40.87812,-73.89192,left_only
Paul Ave & Mosholu Pkwy,8811.01,40.8802945,-73.8860653648,left_only
W Mosholu Pkwy S & Sedgwick Ave,8841.03,40.88226,-73.88702,both
South Waterfront Walkway - Sinatra Dr & 1 St,HB103,40.73698221818716,-74.02778059244156,left_only
12 St & Sinatra Dr N,HB201,40.75060414236896,-74.02402013540268,left_only
14 St Ferry - 14 St & Shipyard Ln,HB202,40.752960630464955,-74.02435272932053,left_only
Bloomfield St & 15 St,HB203,40.75453,-74.02658,left_only
9 St HBLR - Jackson St & 8 St,HB305,40.74790720968899,-74.03841152787209,left_only
Columbus Park - Clinton St & 9 St,HB501,40.74816121065146,-74.0324530005455,left_only
11 St & Washington St,HB502,40.74998490907138,-74.02715027332306,left_only
Grand St & 14 St,HB506,40.75409,-74.0316,left_only
Adams St & 11 St,HB507,40.750915534784994,-74.03354063630104,left_only
Church Sq Park - 5 St & Park Ave,HB601,40.74265933273143,-74.03223305940628,left_only
8 St & Washington St,HB603,40.745983882915624,-74.02819901704788,left_only
Hudson St & 4 St,HB607,40.74097260864355,-74.02860336005688,left_only
Paulus Hook,JC002,40.7141454,-74.0335519,left_only
City Hall,JC003,40.7177325,-74.043845,left_only
Newport Pkwy,JC008,40.7287448,-74.0321082,left_only
Hamilton Park,JC009,40.727595966,-74.044247311,left_only
Marin Light Rail,JC013,40.71458403535893,-74.04281705617905,left_only
Newark Ave,JC032,40.72152515,-74.046304543,left_only
Van Vorst Park,JC035,40.71848892,-74.047726625,left_only
Essex Light Rail,JC038,40.7127742,-74.0364857,left_only
Liberty Light Rail,JC052,40.7112423,-74.0557013,left_only
McGinley Square,JC055,40.7253399253558,-74.06762212514877,left_only
Heights Elevator,JC059,40.748715945380226,-74.04044330120087,left_only
Dey St,JC065,40.737711,-74.066921,left_only
Morris Canal,JC072,40.7124188237569,-74.03852552175522,left_only
Astor Place,JC077,40.71928220070702,-74.07126188278198,left_only
Glenwood Ave,JC094,40.72755146730012,-74.07106071710587,left_only
Bergen Ave,JC095,40.722103786686034,-74.07145500183105,left_only
Grand St,JC102,40.71517767732029,-74.03768330812454,left_only
Journal Square,JC103,40.73367,-74.0625,left_only
Harborside,JC104,40.7192517,-74.034234,left_only
Bergen Ave & Sip Ave,JC109,40.73100888698729,-74.06443700194359,left_only
JC Medical Center,JC110,40.71539114317,-74.04969155788422,left_only
Grove St PATH,JC115,40.71941,-74.04309,left_only
Exchange Pl,JC116,40.71636596185077,-74.034343957901,left_only
Lab - NYC,Lab - NYC,40.75404038449624,-73.99646580219269,left_only
Morgan Bike Mechanics,SYS016,40.70962789682351,-73.93145710229872,left_only
Apache,SYS028,40.66976709185003,-73.99474382400513,both
Park Ave Depot,SYS032,40.696142435,-73.968191147,right_only
Pier 40 X2,SYS033,40.728486861173785,-74.01169271324761,left_only
Morgan Loading Docks,SYS038,40.709306335794274,-73.93117547035216,left_only
